_unit_id,_golden,_unit_state,_trusted_judgments,confidence,confidence:stddev,relation,relation:confidence,orig__golden,context,pair_id,relation_gold,relation_gold_reason,sentence_1,sentence_2,speaker_1,speaker_2,topic,relation_AAF,relation_BAF,gpt_davinci,gpt_35,gpt_35_0613,selected,sen1_inx,sen2_inx,satis_relation_AAF,satis_gpt_davinci,satis_gpt_35,satis_gpt_35_0613,SVM,Decision_Tree,Naive_Bayes,LR,satis_Decision_Tree,satis_SVM,satis_LR,satis_Naive_Bayes
3085730632,False,finalized,3,4.0,0.0,neither,1.0,,"<strong>Chris Wallace:</strong> ""All right.""
<br><strong>Donald Trump:</strong> ""Excuse me [crosstalk 01:07:11]-""
<br><strong>Chris Wallace:</strong> ""No.""
<br><strong>Chris Wallace:</strong> ""No.""
<br><strong>Chris Wallace:</strong> ""No.""
<br><strong>Chris Wallace:</strong> ""I have a final [crosstalk 00:13:12].""
<br><strong>Chris Wallace:</strong> ""Gentlemen, I have a final question [crosstalk 01:07:14]-""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">You know it can’t be done.</span>""
<br><strong>Donald Trump:</strong> ""You know it can’t, and already, there’s been fraud [crosstalk 01:07:19]-""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">Mail service delivers [crosstalk 01:07:21] 185 million pieces of mail a day [crosstalk 01:07:24]-</span>""
<br><strong>Chris Wallace:</strong> ""We can keep talking.""
<br><strong>Chris Wallace:</strong> ""In eight states, [crosstalk 01:07:27] election workers are prohibited, currently by law, eight states, from even beginning to process ballots, even take them out of the envelopes and flatten them until election day.""
<br><strong>Chris Wallace:</strong> ""That means that it’s likely, because there’s going to be a huge increase in mail-in balloting, that we are not going to know on election night who the winner is, that it could be days.""
<br><strong>Chris Wallace:</strong> ""It could be weeks-""
<br><strong>Donald Trump:</strong> ""Could be months-""
<br>",n010738b07p3840,,,You know it can’t be done.,Mail service delivers [crosstalk 01:07:21] 185 million pieces of mail a day [crosstalk 01:07:24]-,Donald Trump,Joe Biden,Integrity,0,0,2,0,0,1,380,43,0,0,0,0,0,0,0,0,0,0,0,0
3085730633,False,finalized,3,4.0,0.0,support,1.0,,"<strong>Donald Trump:</strong> ""Boy, oh, boy.""
<br><strong>Kristen Welker:</strong> ""We’re going to continue on the issue of race.""
<br><strong>Donald Trump:</strong> ""Can’t believe that one.""
<br><strong>Kristen Welker:</strong> ""Mr. President you’ve described the Black Lives Matter movement as a symbol of hate.""
<br><strong>Kristen Welker:</strong> ""You’ve shared a video of a man chanting white power to millions of your supporters.""
<br><strong>Kristen Welker:</strong> ""You’ve said that black professional athletes exercising their First Amendment rights should be fired.""
<br><strong>Kristen Welker:</strong> ""What do you say to Americans who say that kind of language from a president is contributing to a climate of hate and racial strife?""
<br><strong>Donald Trump:</strong> ""Well, you have to understand the first time I ever heard of Black Lives Matter, they were chanting, “Pigs in a blanket,” talking about police, pigs, pigs, talking about our police.""
<br><strong>Donald Trump:</strong> ""“Pigs in a blanket, fry them like bacon.” I said, “That’s a horrible thing.” And they were marching down the street.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">And that was my first glimpse of Black Lives Matter, I thought it was a terrible thing.</span>""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">As far as my relationships with all people, I think I have great relationships with all people.</span>""
<br><strong>Donald Trump:</strong> ""I am the least racist person in this room.""
<br><strong>Kristen Welker:</strong> ""What do you say to Americans who are concerned by that rhetoric [crosstalk 00:00:07:58]?""
<br><strong>Joe Biden:</strong> ""I don’t know.""
<br><strong>Donald Trump:</strong> ""I mean, I don’t know what to say.""
<br>",n030321b07p2324,,,"And that was my first glimpse of Black Lives Matter, I thought it was a terrible thing.","As far as my relationships with all people, I think I have great relationships with all people.",Donald Trump,Donald Trump,Racism,0,2,1,1,0,1,554,333,0,0,0,0,0,0,0,0,0,0,0,0
3085730634,False,finalized,4,3.75,0.433,neither,0.7618,,"<strong>Donald Trump:</strong> ""That’s not what your party says, by the way.""
<br><strong>Chris Wallace:</strong> ""And it will end private insurance and create a government takeover of health.""
<br><strong>Joe Biden:</strong> ""It does not.""
<br><strong>Joe Biden:</strong> ""It’s only for those people who are so poor they qualify for Medicaid they can get that free in most States, except Governors who want to deny people who are poor Medicaid.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">Anyone who qualifies for Medicaid would automatically be enrolled in the public option.</span>""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">The vast majority of the American people would still not be in that option.</span>""
<br><strong>Joe Biden:</strong> ""Number one.""
<br><strong>Joe Biden:</strong> ""Number two.""
<br><strong>Donald Trump:</strong> ""Joe, you agreed with Bernie Sanders, who’s far left, on the manifesto, we call it.""
<br><strong>Donald Trump:</strong> ""And that gives you socialized medicine.""
<br><strong>Joe Biden:</strong> ""Look, hey.""
<br><strong>Donald Trump:</strong> ""Are you saying you didn’t agree?""
<br><strong>Joe Biden:</strong> ""I’m not going to listen to him.""
<br><strong>Joe Biden:</strong> ""The fact of the matter is I beat Bernie Sanders.""
<br><strong>Donald Trump:</strong> ""Not by much.""
<br>",n000199b07p9697,,,Anyone who qualifies for Medicaid would automatically be enrolled in the public option.,The vast majority of the American people would still not be in that option.,Joe Biden,Joe Biden,Healthcare,0,0,0,2,0,1,866,1644,0,0,0,0,0,0,0,0,0,0,0,0
3085730635,False,finalized,3,4.0,0.0,neither,1.0,,"<strong>Joe Biden:</strong> ""By the way, my son…""
<br><strong>Donald Trump:</strong> ""Wait a minute.""
<br><strong>Chris Wallace:</strong> ""Mr. President, your campaign agreed to both sides would get two minute answers, uninterrupted.""
<br><strong>Chris Wallace:</strong> ""Well, you’re a side agreed to it and why don’t you observe what your campaign agreed to as a ground rule.""
<br><strong>Chris Wallace:</strong> ""Okay, sir?""
<br><strong>Joe Biden:</strong> ""He never keeps his word.""
<br><strong>Chris Wallace:</strong> ""No, that was a rhetorical question.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">Can you get back 30 seconds?</span>""
<br><strong>Joe Biden:</strong> ""Yes.""
<br><strong>Chris Wallace:</strong> ""You may have, go ahead.""
<br><strong>Joe Biden:</strong> ""So thirdly, we’re poor.""
<br><strong>Joe Biden:</strong> ""The billionaires have gotten much more wealthy by a tune of over $3- $400 billion more just since COVID.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">You in the home, you got less you’re in more trouble than you were before.</span>""
<br><strong>Joe Biden:</strong> ""In terms of being more violent.""
<br><strong>Joe Biden:</strong> ""When we were in office there were 15% less violence in America than there is today.""
<br>",n010330b07p3035,,,Can you get back 30 seconds?,"You in the home, you got less you’re in more trouble than you were before.",Joe Biden,Joe Biden,Why They Should Be Elected,0,0,0,0,0,1,413,1769,0,0,0,0,0,0,0,0,0,0,0,0
3085730636,False,finalized,7,4.43,0.495,neither,0.7225,,"<strong>Donald Trump:</strong> ""If it’s a fair election-""
<br><strong>Chris Wallace:</strong> ""You’re urging them what?""
<br><strong>Donald Trump:</strong> ""… I am 100% on board.""
<br><strong>Donald Trump:</strong> ""But if I see tens of thousands of ballots being manipulated, I can’t go along with that.""
<br><strong>Donald Trump:</strong> ""And I’ll tell you why-""
<br><strong>Chris Wallace:</strong> ""What does that mean, not go along-""
<br><strong>Donald Trump:</strong> ""… from a common sense-""
<br><strong>Chris Wallace:</strong> ""Does that mean you’re going to tell your people-""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">I’ll tell you what it means-</span>""
<br><strong>Chris Wallace:</strong> ""… to take to the streets?""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">It means you have a fraudulent election.</span>""
<br><strong>Donald Trump:</strong> ""You’re sending out 80 million ballots-""
<br><strong>Chris Wallace:</strong> ""And what would you do about that?""
<br><strong>Donald Trump:</strong> ""They’re not equipped… These people aren’t equipped to handle it, number one.""
<br><strong>Donald Trump:</strong> ""Number two, they cheat.""
<br>",n010771b07p7274,,,I’ll tell you what it means-,It means you have a fraudulent election.,Donald Trump,Donald Trump,Integrity,0,0,0,1,2,1,1783,1476,0,0,0,0,0,0,0,0,0,0,0,0
3085730637,False,finalized,7,3.86,0.35,neither,0.5814,,"<strong>Susan Page:</strong> ""Vice President Pence, do you believe that climate change poses an existential threat?""
<br><strong>Mike Pence:</strong> ""As I said, Susan, the climate is changing.""
<br><strong>Mike Pence:</strong> ""We’ll follow the science.""
<br><strong>Mike Pence:</strong> ""But once again, Senator Harris is denying the fact that they’re going to raise taxes on every American.""
<br><strong>Mike Pence:</strong> ""Joe Biden said twice in the debate last week, that on day one, he was going to repeal the Trump tax cuts.""
<br><strong>Mike Pence:</strong> ""Those tax cuts delivered $2,000 in tax relief to the average family of four across America.""
<br><strong>Mike Pence:</strong> ""And with regard to banning fracking, I just recommend that people look at the record.""
<br><strong>Mike Pence:</strong> ""You yourself said repeatedly that you would ban fracking.""
<br><strong>Mike Pence:</strong> ""You were the first Senate co-sponsor of the Green New Deal.""
<br><strong>Mike Pence:</strong> ""<span style=""color: rgb(41, 105, 176);"">And while Joe Biden denied the green new deal, Susan, thank you for pointing out.</span>""
<br><strong>Mike Pence:</strong> ""The Green New Deal is on their campaign website.""
<br><strong>Mike Pence:</strong> ""And as USA TODAY said, it’s essentially the same plan as you co-sponsored with AOC when she submitted it in the Senate.""
<br><strong>Mike Pence:</strong> ""<span style=""color: rgb(41, 105, 176);"">And you just heard the Senator say that she’s going to resubmit America to the Paris climate accord.</span>""
<br><strong>Mike Pence:</strong> ""Look, the American people have always cherished our environment and will continue to cherish it.""
<br><strong>Mike Pence:</strong> ""We’ve made great progress reducing CO2 emissions through American innovation and the development of natural gas through fracking.""
<br>",n150440b07p4245,,,"And while Joe Biden denied the green new deal, Susan, thank you for pointing out.",And you just heard the Senator say that she’s going to resubmit America to the Paris climate accord.,Mike Pence,Mike Pence,Climate change,0,0,0,0,2,1,1696,1361,0,0,0,0,0,0,0,0,0,0,0,0
3085730638,False,finalized,7,4.29,0.452,support,0.5667,,"<strong>Joe Biden:</strong> ""Well, first of all, thank you for doing this and looking forward to this, Mr. President.""
<br><strong>Donald Trump:</strong> ""Thank you, Joe.""
<br><strong>Joe Biden:</strong> ""The American people have a right to have a say in who the Supreme Court nominee is and that say occurs when they vote for United States Senators and when they vote for the President of United States.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">They’re not going to get that chance now because we’re in the middle of an election already.</span>""
<br><strong>Joe Biden:</strong> ""The election has already started.""
<br><strong>Joe Biden:</strong> ""Tens of thousands of people already voted and so the thing that should happen is we should wait.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">We should wait and see what the outcome of this election is because that’s the only way the American people get to express their view is by who they elect as President and who they elect as Vice President.</span>""
<br><strong>Joe Biden:</strong> ""Now, what’s at stake here is the President’s made it clear, he wants to get rid of the Affordable Care Act.""
<br><strong>Joe Biden:</strong> ""He’s been running on that, he ran on that and he’s been governing on that.""
<br><strong>Joe Biden:</strong> ""He’s in the Supreme Court right now trying to get rid of the Affordable Care Act, which will strip 20 million people from having health insurance now, if it goes into court.""
<br><strong>Joe Biden:</strong> ""And the justice, I’m not opposed to the justice, she seems like a very fine person.""
<br><strong>Joe Biden:</strong> ""But she’s written, before she went in the bench, which is her right, that she thinks that the Affordable Care Act is not Constitutional.""
<br><strong>Joe Biden:</strong> ""The other thing that’s on the court, and if it’s struck down, what happens?""
<br><strong>Joe Biden:</strong> ""Women’s rights are fundamentally changed.""
<br><strong>Joe Biden:</strong> ""Once again, a woman could pay more money because she has a pre-existing condition of pregnancy.""
<br>",n000044b07p4043,,,They’re not going to get that chance now because we’re in the middle of an election already.,We should wait and see what the outcome of this election is because that’s the only way the American people get to express their view is by who they elect as President and who they elect as Vice President.,Joe Biden,Joe Biden,Supreme Court,0,2,0,0,2,1,1368,1594,0,0,0,0,0,0,0,0,0,0,0,0
3085730639,False,finalized,3,4.0,0.0,neither,1.0,,"<strong>Donald Trump:</strong> ""How can you say that?""
<br><strong>Donald Trump:</strong> ""You do read newspapers?""
<br><strong>Savannah Guthrie:</strong> ""I do.""
<br><strong>Donald Trump:</strong> ""You do watch the news?""
<br><strong>Savannah Guthrie:</strong> ""Yes, I do.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">I know you read the news, but do you watch it?</span>""
<br><strong>Savannah Guthrie:</strong> ""I do.""
<br><strong>Donald Trump:</strong> ""Because, every day, they’re talking about ballots that are corrupt, that are fraudulent.""
<br><strong>Savannah Guthrie:</strong> ""And millions that are-""
<br><strong>Donald Trump:</strong> ""Sure.""
<br><strong>Savannah Guthrie:</strong> ""… being processed right now.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">Sure, sure.</span>""
<br><strong>Donald Trump:</strong> ""But you can win a race… Take a look at me.""
<br><strong>Donald Trump:</strong> ""You can win a race by 1%.""
<br><strong>Savannah Guthrie:</strong> ""So why are you laying the groundwork for that, right now?""
<br>",n120388b07p8692,,,"I know you read the news, but do you watch it?","Sure, sure.",Donald Trump,Donald Trump,Election,0,0,0,0,0,1,818,1259,0,0,0,0,0,0,0,0,0,0,0,0
3085730641,False,finalized,3,4.33,0.471,neither,1.0,,"<strong>Mike Pence:</strong> ""Late term abortion.""
<br><strong>Mike Pence:</strong> ""They want to increase funding to Planned Parenthood of America.""
<br><strong>Mike Pence:</strong> ""For our part, I would never presume how Judge Amy Coney Barrett would rule on the Supreme Court of the United States, but we’ll continue to stand strong for the right to life.""
<br><strong>Mike Pence:</strong> ""When you speak about the Supreme Court, though, I think the American people really deserve an answer, Senator Harris.""
<br><strong>Mike Pence:</strong> ""Are you and Joe Biden going to pack the court if Judge Amy Coney Barrett is confirmed?""
<br><strong>Mike Pence:</strong> ""I mean, there’ve been 29 vacancies on the Supreme Court during presidential election years from George Washington to Barack Obama.""
<br><strong>Mike Pence:</strong> ""Presidents have nominated in all 29 cases, but your party is actually openly advocating, adding seats to the Supreme court, which has had nine seats for 150 years if you don’t get your way.""
<br><strong>Mike Pence:</strong> ""This is a classic case of if you can’t win by the rules, you’re going to change the rules.""
<br><strong>Mike Pence:</strong> ""Now you’ve refused to answer the question.""
<br><strong>Mike Pence:</strong> ""<span style=""color: rgb(41, 105, 176);"">Joe Biden has refused to answer the question-</span>""
<br><strong>Mike Pence:</strong> ""No, you’ve refused to answer the question.""
<br><strong>Mike Pence:</strong> ""Joe Biden has refused to answer the question.""
<br><strong>Mike Pence:</strong> ""So I think the American people would really like to know if Judge Amy Coney Barrett is confirmed at the Supreme Court of the United States.""
<br><strong>Mike Pence:</strong> ""<span style=""color: rgb(41, 105, 176);"">Are you and Joe Biden, if somehow you win this election, going to pack the Supreme Court to get your way?</span>""
<br><strong>Kamala Harris:</strong> ""I’m so glad we went through a little history lesson.""
<br>",n160230b07p3236,,,Joe Biden has refused to answer the question-,"Are you and Joe Biden, if somehow you win this election, going to pack the Supreme Court to get your way?",Mike Pence,Mike Pence,Supreme Court,0,0,0,1,1,1,1527,183,0,0,0,0,0,0,0,0,0,0,0,0
3085730642,False,finalized,3,4.0,0.0,neither,1.0,,"<strong>Donald Trump:</strong> ""And why aren’t you saying those words, Joe?""
<br><strong>Donald Trump:</strong> ""Why don’t you say the words law enforcement?""
<br><strong>Donald Trump:</strong> ""Because you know what?""
<br><strong>Donald Trump:</strong> ""If called us in Portland, we would put out that fire in a half an hour.""
<br><strong>Donald Trump:</strong> ""But they won’t do it, because they’re run by radical left Democrats.""
<br><strong>Donald Trump:</strong> ""If you look at Chicago, if you look at any place you want to look, Seattle, they heard we were coming in the following day and they put up their hands and we got back Seattle.""
<br><strong>Donald Trump:</strong> ""Minneapolis, we got it back, Joe, because we believe in law and order, but you don’t.""
<br><strong>Donald Trump:</strong> ""The top 10 cities and just about the top 40 cities are run by Democrats, and in many cases radical left.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">And they’ve got you wrapped around their finger, Joe, to a point where you don’t want to say anything about law and order.</span>""
<br><strong>Donald Trump:</strong> ""And I’ll tell you what, the people of this country want and demand law and order and you’re afraid to even say it.""
<br><strong>Chris Wallace:</strong> ""All right.""
<br><strong>Chris Wallace:</strong> ""I want to return to the question of race.""
<br><strong>Chris Wallace:</strong> ""Vice President Biden, after the grand jury in the Breonna Taylor case decided not to charge any of the police with homicide, you said it raises the question, “Whether justice could be equally applied in America.” Do you believe that there is a separate but unequal system of justice for Blacks in this country?""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">Yes, there is.</span>""
<br><strong>Joe Biden:</strong> ""There’s systemic injustice in this country, in education and work and in law enforcement and the way in which it’s enforced.""
<br>",n010064b07p6570,,,"And they’ve got you wrapped around their finger, Joe, to a point where you don’t want to say anything about law and order.","Yes, there is.",Donald Trump,Joe Biden,Racism,0,0,0,0,0,1,1501,668,0,0,0,0,0,0,0,0,0,0,0,0
3085730643,False,finalized,7,4.14,0.35,neither,0.7161,,"<strong>Chris Wallace:</strong> ""Mr. President.""
<br><strong>Donald Trump:</strong> ""I got rid of it.""
<br><strong>Donald Trump:</strong> ""And we will protect people.""
<br><strong>Chris Wallace:</strong> ""Mr. President, I’m the moderator of this debate and I would like you to let me ask my question and then you can answer.""
<br><strong>Donald Trump:</strong> ""Go ahead.""
<br><strong>Chris Wallace:</strong> ""You, in the course of these four years, have never come up with a comprehensive plan to replace Obamacare, and just this last Thursday you signed a largely symbolic Executive Order to protect people with pre-existing conditions five days before this debate.""
<br><strong>Chris Wallace:</strong> ""So my question, sir, is what is the Trump healthcare plan?""
<br><strong>Donald Trump:</strong> ""Well, first of all, I guess I’m debating you, not him, but that’s okay.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">I’m not surprised.</span>""
<br><strong>Donald Trump:</strong> ""Let me just tell you something.""
<br><strong>Donald Trump:</strong> ""There’s nothing symbolic.""
<br><strong>Donald Trump:</strong> ""I’m cutting drug prices.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">I’m going with Favored Nations, which no President has the courage to do because you’re going against big pharma.</span>""
<br><strong>Donald Trump:</strong> ""Drug prices will be coming down 80 or 90%.""
<br><strong>Donald Trump:</strong> ""You could have done it during your 47 year period in government, but you didn’t do it.""
<br>",n000165b07p6670,,,I’m not surprised.,"I’m going with Favored Nations, which no President has the courage to do because you’re going against big pharma.",Donald Trump,Donald Trump,Healthcare,0,0,0,0,0,1,1822,1663,0,0,0,0,0,0,0,0,0,0,0,0
3085730644,False,finalized,7,4.14,0.35,attack,0.5634,,"<strong>Chris Wallace:</strong> ""We’ve already been through this.""
<br><strong>Chris Wallace:</strong> ""I think the American people would rather hear about more substantial subjects.""
<br><strong>Chris Wallace:</strong> ""Well, as the moderator, sir, I’m going to make a judgment call here.""
<br><strong>Donald Trump:</strong> ""I know but when somebody gets three and a half million dollars from the Mayor of Moscow.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">That is not true.</span>""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">That report is totally discredited.</span>""
<br><strong>Donald Trump:</strong> ""Why did he get it?""
<br><strong>Joe Biden:</strong> ""Mitt Romney on that committee said it wasn’t worth taxpayer’s money.""
<br><strong>Joe Biden:</strong> ""That report was written for political reason.""
<br><strong>Chris Wallace:</strong> ""I’d like to talk about climate change.""
<br><strong>Joe Biden:</strong> ""So would I.""
<br><strong>Donald Trump:</strong> ""Okay.""
<br><strong>Chris Wallace:</strong> ""The forest fires in the West are raging now.""
<br><strong>Chris Wallace:</strong> ""They have burned millions of acres.""
<br><strong>Chris Wallace:</strong> ""They have displaced hundreds of thousands of people.""
<br>",n010379b07p7677,,,That is not true.,That report is totally discredited.,Joe Biden,Joe Biden,Why They Should Be Elected,1,1,1,1,1,1,130,1381,0,0,0,0,0,2,1,0,0,0,0,0
3085730645,False,finalized,7,3.57,0.495,neither,0.7159,,"<strong>Kamala Harris:</strong> ""Thank you.""
<br><strong>Mike Pence:</strong> ""You did nothing on criminal justice reform in California.""
<br><strong>Mike Pence:</strong> ""<span style=""color: rgb(41, 105, 176);"">You didn’t lift a finger to pass the first step back on Capitol Hill.</span>""
<br><strong>Mike Pence:</strong> ""I mean, the reality is your record speaks for itself.""
<br><strong>Susan Page:</strong> ""Thank you Vice President.""
<br><strong>Mike Pence:</strong> ""President Trump and I have fought for criminal justice before-""
<br><strong>Susan Page:</strong> ""Thank you Vice President.""
<br><strong>Mike Pence:</strong> ""<span style=""color: rgb(41, 105, 176);"">We fought for educational choice and opportunities for African-Americans and all of our members.</span>""
<br><strong>Susan Page:</strong> ""Thank you, sir.""
<br><strong>Mike Pence:</strong> ""And we’ll do it for four more years.""
<br><strong>Kamala Harris:</strong> ""Thank you.""
<br><strong>Susan Page:</strong> ""There is no more important issue than the final issue that we’re going to talk about tonight and that is the issue of the election itself.""
<br><strong>Kamala Harris:</strong> ""But he attacked my record.""
<br><strong>Kamala Harris:</strong> ""I would like an opportunity to respond to.""
<br><strong>Susan Page:</strong> ""Let me give you 30 seconds because we’re running out of time.""
<br>",n160381b07p7681,,,You didn’t lift a finger to pass the first step back on Capitol Hill.,We fought for educational choice and opportunities for African-Americans and all of our members.,Mike Pence,Mike Pence,Racism,0,0,2,0,0,1,950,199,0,0,0,0,0,0,0,0,0,0,0,0
3085730647,False,finalized,4,4.0,0.0,neither,0.7506,,"<strong>Joe Biden:</strong> ""I wasn’t John Lewis.""
<br><strong>Joe Biden:</strong> ""I don’t mean to imply that.""
<br><strong>Joe Biden:</strong> ""But it’s the thing that’s motivated… My dad used to have an expression for real.""
<br><strong>Joe Biden:</strong> ""He said, “Everyone’s entitled to be treated with dignity.""
<br><strong>Joe Biden:</strong> ""Everybody.” And it was real.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">Everybody is.</span>""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">And so whether I’m a defeated candidate for president back teaching or I’m elected president, it is a major element of everything that I’m about, because it reflects who we are as a nation.</span>""
<br><strong>Joe Biden:</strong> ""Every single solitary generation, the dial has moved closer and closer and more and more to inclusion.""
<br><strong>Joe Biden:</strong> ""And we are a country that is a country of slaves who came here 400 years ago, Indigenous people, and everyone else is an immigrant.""
<br><strong>Joe Biden:</strong> ""And we’re a diverse country.""
<br><strong>Joe Biden:</strong> ""And unless we are able to treat people equally, we’re just never going to meet our potential.""
<br><strong>Joe Biden:</strong> ""But I think the American people want to see that happen.""
<br><strong>Joe Biden:</strong> ""I think they’re ready to see it happen.""
<br><strong>Joe Biden:</strong> ""And I’d tell you one thing, if I’m elected president, you will not hear me race baiting.""
<br><strong>Joe Biden:</strong> ""You’ll not hear me dividing.""
<br>",n090023b07p2122,,,Everybody is.,"And so whether I’m a defeated candidate for president back teaching or I’m elected president, it is a major element of everything that I’m about, because it reflects who we are as a nation.",Joe Biden,Joe Biden,Racism,0,0,0,2,2,1,1571,1074,0,0,0,0,0,0,0,0,0,0,0,0
3085730648,False,finalized,3,4.67,0.471,support,1.0,,"<strong>Susan Page:</strong> ""You have two minutes uninterrupted.""
<br><strong>Kamala Harris:</strong> ""Thank you, Susan.""
<br><strong>Mike Pence:</strong> ""Well, first, I’m very proud of our record on the environment, on conservation.""
<br><strong>Mike Pence:</strong> ""According to all of the best estimates, our air and land are cleaner than any time ever recorded.""
<br><strong>Mike Pence:</strong> ""Our water is among the cleanest in the world.""
<br><strong>Mike Pence:</strong> ""And just a little while ago, the president signed the Outdoors Act.""
<br><strong>Mike Pence:</strong> ""It’s the largest investment in our public lands and public parks in 100 years.""
<br><strong>Mike Pence:</strong> ""So President Trump has made a commitment to conservation and to the environment.""
<br><strong>Mike Pence:</strong> ""<span style=""color: rgb(41, 105, 176);"">Now with regard to climate change, the climate is changing, but the issue is what’s the cause and what do we do about it?</span>""
<br><strong>Mike Pence:</strong> ""<span style=""color: rgb(41, 105, 176);"">President Trump has made it clear that we’re going to continue to listen to the science.</span>""
<br><strong>Mike Pence:</strong> ""Now Joe Biden and Kamala Harris would put us back in the Paris Climate Accord.""
<br><strong>Mike Pence:</strong> ""They’d impose the Green New Deal, which would crush American energy, would increase the energy costs of American families in their homes, and literally would crush American jobs.""
<br><strong>Mike Pence:</strong> ""And President Trump and I believe that the progress that we have made in a cleaner environment has been happening precisely because we have a strong, free market economy.""
<br><strong>Mike Pence:</strong> ""What’s remarkable is the United States has reduced CO2 more than the countries that are still in the Paris Climate Accord, but we’ve done it through innovation.""
<br><strong>Mike Pence:</strong> ""And we’ve done it through natural gas and fracking, which Senator, the American people can go look at the record.""
<br>",n150386b07p8788,,,"Now with regard to climate change, the climate is changing, but the issue is what’s the cause and what do we do about it?",President Trump has made it clear that we’re going to continue to listen to the science.,Mike Pence,Mike Pence,Climate change,0,2,2,2,2,1,1500,485,0,0,0,0,0,0,0,0,0,0,0,0
3085730649,False,finalized,3,4.33,0.471,support,1.0,,"<strong>Donald Trump:</strong> ""He said it.""
<br><strong>Donald Trump:</strong> ""I will show that to you tomorrow.""
<br><strong>Joe Biden:</strong> ""Good.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">I am against fracking.</span>""
<br><strong>Donald Trump:</strong> ""Until he got the nomination, he went to Pennsylvania.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">Then he said, “But you know what Pennsylvania?” He’ll be against it very soon because his party is totally against it.</span>""
<br><strong>Joe Biden:</strong> ""Fracking on federal land.""
<br><strong>Joe Biden:</strong> ""I said, no fracking and/or oil on federal land.""
<br><strong>Kristen Welker:</strong> ""Let me ask this final question in this section and then I want to move on to our final section.""
<br><strong>Kristen Welker:</strong> ""President Trump, people of color are much more likely to live near oil refineries and chemical plants.""
<br><strong>Kristen Welker:</strong> ""In Texas, there are families who worry the plants near them are making them sick.""
<br><strong>Kristen Welker:</strong> ""Your administration has rolled back regulations on these kinds of facilities.""
<br><strong>Kristen Welker:</strong> ""Why should these families give you another four years in office?""
<br><strong>Donald Trump:</strong> ""The families that we’re talking about are employed heavily and they are making a lot of money, more money than they’ve ever made.""
<br><strong>Donald Trump:</strong> ""If you look at the kind of numbers that we’ve produced for Hispanic, for Black, for Asian, it’s nine times greater the percentage gain than it was under in three years than it was under eight years of the two of them to put it nicely, nine times more.""
<br>",n030504b07p0002,,,I am against fracking.,"Then he said, “But you know what Pennsylvania?” He’ll be against it very soon because his party is totally against it.",Donald Trump,Donald Trump,Climate change,0,2,0,2,1,1,1,1272,0,0,0,0,0,0,0,0,0,0,0,0
